"Mes de Servicio";"Departamento de Radicacion";"Numero de Radicado";"Fecha de Radicado";"Numer de oContrato";"Valor del Documento";"Impuestos";"Total Pagos";"Total Anticipos";"Total Copagos";"DescuentoPGP";"Descuento BDUA";"Otros Descuentos";"Ajustes de Cartera";"Total Glosa Inicial";"Total Glosa Favor";"Total Glosa Contra";"Glosa por Conciliar";"Total de Devoluciones";"Valor Segun EPS";"Valor Segun IPS";"Diferencia"
"201610";"VALLE";"240614";"2017-05-09";"G-706-16   OTROSI NRO 001";"4879325";"97587";"4495782";"0";"0";"0";"0";"0";"0";"285956";"51381";"234575";"0";"0";"234575";"235603";"-1028"
"201611";"VALLE";"240614";"2017-05-09";"G-706-16   OTROSI NRO 001";"150449369";"3008988";"142635584";"0";"0";"0";"0";"0";"0";"5088561";"2574459";"2514102";"0";"0";"2230338";"2281403";"-51065"
"201611";"VALLE";"241102";"2017-05-09";"G-706-16   OTROSI NRO 001";"9515661";"190313";"0";"0";"0";"0";"0";"0";"0";"9483561";"0";"9483561";"0";"0";"9325348";"9515661";"-190313"
"201612";"VALLE";"241102";"2017-05-09";"G-706-16   OTROSI NRO 001";"1280448";"25608";"1254840";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"241165";"2017-05-10";"G-706-16   OTROSI NRO 001";"1398177";"27964";"1175205";"0";"139850";"0";"0";"0";"0";"55158";"55158";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"241177";"2017-05-10";"G-706-16   OTROSI NRO 001";"6951380";"139028";"6812352";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201609";"VALLE";"241211";"2017-05-10";"G-706-16   OTROSI NRO 001";"4656427";"93129";"4563298";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"241211";"2017-05-10";"G-706-16   OTROSI NRO 001";"6652039";"133041";"6518998";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"241211";"2017-05-10";"G-706-16   OTROSI NRO 001";"5333816";"106676";"5227140";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"246019";"2017-06-08";"G-706-16   OTROSI NRO 001";"1573960";"31479";"1542481";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"246030";"2017-06-08";"G-706-16   OTROSI NRO 001";"6951380";"139028";"6812352";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"246059";"2017-06-08";"G-706-16   OTROSI NRO 001";"5573838";"111477";"5462361";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"246086";"2017-06-08";"G-706-16   OTROSI NRO 001";"4000362";"80007";"3920355";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"246249";"2017-06-08";"G-706-16   OTROSI NRO 001";"1705192";"34104";"1671088";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"246250";"2017-06-08";"G-706-16   OTROSI NRO 001";"692215";"13844";"542577";"0";"135794";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"246256";"2017-06-08";"G-706-16   OTROSI NRO 001";"376700";"7534";"243650";"0";"125516";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"246266";"2017-06-08";"G-706-16   OTROSI NRO 001";"23008494";"460170";"22548324";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201608";"VALLE";"246266";"2017-06-08";"G-706-16   OTROSI NRO 001";"103619";"2072";"101547";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"246381";"2017-06-08";"G-706-16   OTROSI NRO 001";"54863";"1097";"53766";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201603";"VALLE";"252928";"2017-07-12";"G-706-16   OTROSI NRO 001";"6335275";"126706";"6208569";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"253042";"2017-07-12";"G-706-16   OTROSI NRO 001";"1009052";"20181";"988871";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"253068";"2017-07-12";"G-706-16   OTROSI NRO 001";"4784502";"95690";"4688812";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"253119";"2017-07-12";"G-706-16   OTROSI NRO 001";"6811738";"136235";"6675503";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"253119";"2017-07-12";"G-706-16   OTROSI NRO 001";"6060522";"121210";"5939312";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"253119";"2017-07-12";"G-706-16   OTROSI NRO 001";"9857164";"197143";"9660021";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"253124";"2017-07-12";"G-706-16   OTROSI NRO 001";"31500";"630";"30870";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201608";"VALLE";"256475";"2017-08-09";"G-706-16   OTROSI NRO 001";"52500";"1050";"51450";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"256888";"2017-08-10";"G-706-16   OTROSI NRO 001";"6652039";"133041";"6518998";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"257163";"2017-08-10";"G-706-16   OTROSI NRO 001";"1491500";"29830";"1461670";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201603";"VALLE";"271667";"2017-10-20";"G-706-16   OTROSI NRO 001";"655095";"13102";"641993";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"271667";"2017-10-20";"G-706-16   OTROSI NRO 001";"6301567";"126031";"6175536";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201610";"VALLE";"276203";"2017-11-15";"G-706-16   OTROSI NRO 001";"35754261";"715085";"35039176";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201612";"VALLE";"286244";"2018-01-12";"G-706-16   OTROSI NRO 001";"31500";"630";"30870";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201608";"VALLE";"290280";"2018-02-07";"G-706-16   OTROSI NRO 001";"5079825";"101597";"4978228";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"290564";"2018-02-09";"G-706-16   OTROSI NRO 001";"745297";"14906";"730391";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201611";"VALLE";"291336";"2018-02-12";"G-706-16   OTROSI NRO 002";"993315";"19866";"973449";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201604";"VALLE";"299334";"2018-03-12";"G-706-16";"1338310";"26766";"1227014";"0";"82685";"0";"0";"0";"0";"19359";"1845";"17514";"0";"0";"0";"17551";"-17551"
"201606";"VALLE";"299334";"2018-03-12";"G-706-16";"282925";"5659";"277266";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
